timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-06-18T09:46:20,codecarbon,750d4024-e13f-40a8-ab6d-635fd1655469,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1649.1570767500002,0.0002522435376149,1.5295300925007442e-07,1.679057272727274,0.3774709090909089,3.0,0.0006010010502459,0.0001539861355451,0.0010714483867358,0.0018264355725268,0.0,Belgium,BEL,wallonia,,,macOS-26.5.1-arm64-arm-64bit-Mach-O,3.14.5,3.2.8,8,Apple M1 Pro,1,Apple M1 Pro,4.5319,50.4308,16.0,machine,19.050091743119268,0.0,68.73639143730887,6.247793047143778,N,1.0,0.0
2026-06-18T11:56:44,codecarbon,a3f65699-d53a-4923-ae9d-0a11222de81b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1886.4084037999853,0.0015813926896326,8.38308759888429e-07,8.821520433297282,3.806220467200818,10.0,0.0044353236748254,0.001987858256952,0.0050273071066686,0.0114504890384461,0.0,Belgium,BEL,brussels capital,,,Windows-11-10.0.26200-SP0,3.13.13,3.2.8,20,13th Gen Intel(R) Core(TM) i7-13700H,1,1 x NVIDIA GeForce RTX 3050 6GB Laptop GPU,4.3758,50.8713,15.731315612792969,machine,7.762087912087912,0.4901098901098901,85.44532967032967,13.441509033035446,N,1.0,0.0
2026-06-18T13:34:13,codecarbon,7bc4bbf5-bef4-41b5-bfd4-1ff083625ada,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,102.63277570006905,8.875726160987774e-05,8.648042596963305e-07,8.153527099785716,5.062640661621372,10.0,0.0002239934795384,0.0001440881708259,0.0002745886097228,0.0006426702600873,0.0,Belgium,BEL,brussels capital,,,Windows-11-10.0.26200-SP0,3.13.13,3.2.8,20,13th Gen Intel(R) Core(TM) i7-13700H,1,1 x NVIDIA GeForce RTX 3050 6GB Laptop GPU,4.3758,50.8713,15.731315612792969,machine,3.045360824742268,0.0,85.46494845360826,13.444518059799352,N,1.0,0.0
2026-06-18T13:44:38,codecarbon,88fc50db-7c84-4398-a105-820fab7151fb,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,133.12745859997813,0.0001136678975848,8.538275933475043e-07,8.286988435974358,4.646547379162282,10.0,0.0002953863482952,0.000171496803864,0.0003561591091662,0.0008230422613255,0.0,Belgium,BEL,brussels capital,,,Windows-11-10.0.26200-SP0,3.13.13,3.2.8,20,13th Gen Intel(R) Core(TM) i7-13700H,1,1 x NVIDIA GeForce RTX 3050 6GB Laptop GPU,4.3758,50.8713,15.731315612792969,machine,2.41496062992126,0.0,81.58818897637796,12.835313902126522,N,1.0,0.0
2026-06-18T13:49:58,codecarbon,6a832cab-66ff-4858-a5fe-e768243090ed,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,157.46780730003957,0.0001349558014394,8.570374081749887e-07,8.653245525281818,4.447533288933466,10.0,0.0003645620838429,0.0001933132102059,0.0004193076252775,0.0009771829193264,0.0,Belgium,BEL,brussels capital,,,Windows-11-10.0.26200-SP0,3.13.13,3.2.8,20,13th Gen Intel(R) Core(TM) i7-13700H,1,1 x NVIDIA GeForce RTX 3050 6GB Laptop GPU,4.3758,50.8713,15.731315612792969,machine,4.676351351351352,0.0,81.67905405405405,12.8485898456058,N,1.0,0.0
2026-06-18T13:54:47,codecarbon,3c556dfe-1856-48be-b999-eae663376973,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,109.48911759990733,9.151159376547526e-05,8.358053820460484e-07,8.3549668913,4.3396815941553255,10.0,0.00024372334729568356,0.0001284570472099983,0.00029043333083391196,0.0006626137253395937,0.0,Belgium,BEL,brussels capital,,,Windows-11-10.0.26200-SP0,3.13.13,3.2.8,20,13th Gen Intel(R) Core(TM) i7-13700H,1,1 x NVIDIA GeForce RTX 3050 6GB Laptop GPU,4.3758,50.8713,15.731315612792969,machine,3.0833333333333335,0.0,81.90196078431373,12.884119146010455,N,1.0,0.0
